id_transaccion,fecha_compra,id_cliente,categoria_producto,precio_cop,metodo_pago,canal,dispositivo,ciudad_envio,tiempo_entrega_dias,calificacion_cliente_1a5,producto_devuelto
TXN-0006055,2024-05-02,50366.0,Moda,98700.0,Contraentrega,Sitio web,iOS,Cali,3.0,5,No
TXN-0004445,2022-04-05,39245.0,Moda,200771.0,Tarjeta crédito,App móvil,Desktop,Bogotá,5.0,5,No
,2022-06-26,52831.0,BELLEZA,70100.0,Contraentrega,App móvil,Android,Medellín,4.0,5,No
TXN-0007353,2024-03-11,30677.0,ELECTRÓNICA,598192.0,Contraentrega,App móvil,iOS,Bogotá,4.0,5,No
TXN-0005344,2024-11-08,32158.0,Deportes,67020.0,Tarjeta crédito,App móvil,Android,Medellín,2.0,5,No
TXN-0006011,2024-03-05,39138.0,Deportes,142126.0,Contraentrega,App móvil,Desktop,CARTAGENA,3.0,5,No
,,24430.0,Deportes,65597.0,Tarjeta débito,App móvil,Android,Bogotá,3.0,5,No
,2024-08-14,13771.0,DEPORTES,138577.0,Tarjeta crédito,Sitio web,Desktop,Barranquilla,4.0,5,No
TXN-0004542,2023-01-15,58670.0,Moda,91427.0,Tarjeta débito,Sitio web,,Cali,4.0,5,Sí
TXN-0005324,2024-11-21,27100.0,Moda,87572.0,Contraentrega,Sitio web,Android,Medellín,6.0,5,Sí
,2024-12-31,42812.0,Hogar,80630.0,Tarjeta débito,Sitio web,Android,Bogotá,2.0,5,No
TXN-0006708,2023-08-16,22044.0,Juguetes,117696.0,Tarjeta crédito,Sitio web,Android,Medellín,8.0,4,No
TXN-0004724,2023-11-15,44567.0,Moda,5000.0,Contraentrega,App móvil,iOS,Cartagena,3.0,5,No
TXN-0005301,2024-03-03,14996.0,Electrónica,240936.0,Tarjeta crédito,App móvil,Android,Bogotá,5.0,5,No
TXN-0003861,2023-11-07,28274.0,Electrónica,590218.0,Tarjeta débito,App móvil,iOS,Bogotá,6.0,5,No
TXN-0002539,2024-06-21,21735.0,ELECTRÓNICA,434136.0,Tarjeta débito,App móvil,Android,Cúcuta,6.0,5,No
TXN-0003750,2022-06-08,33753.0,Moda,98846.0,Billetera digital,App móvil,Android,Barranquilla,5.0,5,No
TXN-0001111,2024-08-06,21892.0,Tecnología,397909.0,Contraentrega,App móvil,Android,MEDELLÍN,5.0,5,No
TXN-0002356,2023-04-18,16849.0,Deportes,195605.0,Contraentrega,App móvil,Android,Bucaramanga,5.0,5,No
TXN-0006512,2022-10-20,50396.0,Alimentos,63612.0,Tarjeta crédito,Sitio web,iOS,Medellín,5.0,5,No
TXN-0002687,2023-01-22,30869.0,TECNOLOGÍA,265051.0,Contraentrega,App móvil,Android,Bogotá,5.0,5,Sí
TXN-0000223,2022-09-21,35681.0,Belleza,113802.0,Tarjeta crédito,Sitio web,Android,Medellín,7.0,5,No
TXN-0000038,2024-12-17,46273.0,Electrónica,306848.0,Contraentrega,App móvil,Desktop,Medellín,3.0,5,No
TXN-0006576,2024-05-14,38818.0,Deportes,114397.0,Tarjeta crédito,Sitio web,Android,Medellín,3.0,5,No
TXN-0000751,2022-01-23,28563.0,Electrónica,612117.0,Tarjeta crédito,Sitio web,iOS,Bucaramanga,5.0,5,No
TXN-0005433,2024-05-29,12673.0,Alimentos,37505.0,Tarjeta débito,App móvil,Android,Bogotá,4.0,5,No
TXN-0007866,2022-07-29,28705.0,Tecnología,1296334.0,Tarjeta débito,Sitio web,Desktop,Manizales,4.0,5,No
TXN-0002681,2022-11-22,42880.0,Electrónica,375655.0,Tarjeta crédito,App móvil,Android,Medellín,3.0,5,No
TXN-0000449,2022-05-06,35298.0,Moda,115493.0,Tarjeta crédito,Sitio web,Android,Barranquilla,4.0,5,No
TXN-0002502,2024-01-09,37635.0,Electrónica,481672.0,Tarjeta crédito,App móvil,Android,Bogotá,1.0,5,No
TXN-0005783,2024-04-15,30876.0,Tecnología,893538.0,Billetera digital,App móvil,Android,MANIZALES,4.0,5,No
TXN-0006075,2024-12-01,21362.0,Mascotas,91449.0,Billetera digital,App móvil,iOS,Bogotá,3.0,5,No
,2023-05-30,56956.0,Hogar,210444.0,PSE,App móvil,Android,Bucaramanga,4.0,5,No
TXN-0004322,2023-02-25,41991.0,Hogar,193925.0,Tarjeta crédito,App móvil,iOS,Cartagena,6.0,5,No
TXN-0003821,2022-12-04,45935.0,Belleza,71429.0,PSE,Sitio web,Android,Cali,4.0,5,No
TXN-0000257,2024-03-22,31208.0,Alimentos,46802.0,Tarjeta débito,App móvil,Android,Medellín,4.0,5,No
TXN-0002450,2024-07-27,31471.0,Libros,53055.0,Tarjeta crédito,Sitio web,Android,Cartagena,4.0,5,No
TXN-0001660,2022-03-20,42398.0,Tecnología,977751.0,Contraentrega,App móvil,iOS,Cali,6.0,5,No
TXN-0000707,2024-06-22,23035.0,Moda,162762.0,Tarjeta crédito,Sitio web,Desktop,Medellín,7.0,5,No
TXN-0000358,2022-01-17,40086.0,Belleza,87205.0,Billetera digital,App móvil,Android,Bogotá,6.0,5,No
TXN-0005990,2023-06-03,31318.0,Alimentos,52688.0,PSE,App móvil,Android,Medellín,3.0,5,No
TXN-0006141,2024-12-11,41950.0,Electrónica,770040.0,Contraentrega,App móvil,Android,Barranquilla,1.0,5,No
TXN-0003949,2023-03-12,11642.0,Belleza,47518.0,PSE,App móvil,Desktop,Bucaramanga,6.0,5,No
TXN-0006378,2022-07-20,31985.0,Juguetes,123021.0,Tarjeta crédito,App móvil,Android,Medellín,2.0,5,No
TXN-0003726,2024-06-26,48579.0,Moda,150027.0,Contraentrega,Sitio web,Android,BOGOTÁ,1.0,5,No
TXN-0005514,2022-09-28,42108.0,Hogar,180831.0,PSE,Sitio web,,Bogotá,4.0,5,No
TXN-0002870,2023-03-17,18321.0,Moda,175442.0,PSE,Sitio web,Android,Bogotá,5.0,5,No
TXN-0000059,2023-11-06,32763.0,Alimentos,32105.0,PSE,App móvil,Android,Bogotá,9.0,3,Sí
TXN-0006052,2024-07-19,39367.0,ELECTRÓNICA,604096.0,Tarjeta crédito,Sitio web,iOS,Pereira,8.0,3,No
TXN-0004093,2024-12-11,36552.0,Deportes,119334.0,Tarjeta crédito,App móvil,Desktop,Cali,9.0,5,No
TXN-0005436,2022-12-28,41307.0,Moda,132361.0,Billetera digital,App móvil,Android,Cúcuta,6.0,5,No
TXN-0000726,2023-04-17,24899.0,Belleza,94490.0,Tarjeta crédito,Sitio web,Android,Medellín,4.0,5,No
TXN-0002455,2022-05-21,19896.0,Hogar,150733.0,Billetera digital,Sitio web,iOS,Cali,8.0,5,No
TXN-0006246,2024-07-18,49999.0,Alimentos,43441.0,Billetera digital,App móvil,Android,CALI,5.0,5,No
TXN-0001152,2022-02-10,19873.0,Alimentos,70785.0,Tarjeta crédito,App móvil,Android,Cali,6.0,5,No
TXN-0006201,2024-05-10,56200.0,Hogar,109564.0,Tarjeta débito,App móvil,Desktop,Bogotá,3.0,5,No
TXN-0004208,2022-02-02,30693.0,Belleza,90268.0,PSE,App móvil,Android,Bogotá,6.0,5,No
TXN-0003710,2023-12-14,20191.0,Tecnología,921575.0,Tarjeta crédito,App móvil,Android,Cartagena,4.0,5,No
TXN-0007446,2023-08-16,51225.0,Electrónica,1012391.0,Billetera digital,Sitio web,Android,Ibagué,4.0,5,No
TXN-0001646,2022-07-03,27899.0,Tecnología,893129.0,Contraentrega,App móvil,Android,Medellín,7.0,5,No
TXN-0000563,2022-06-21,38203.0,Mascotas,31254.0,Contraentrega,App móvil,iOS,Barranquilla,6.0,5,No
TXN-0004339,2023-07-07,48965.0,Moda,146748.0,PSE,Sitio web,Desktop,Bucaramanga,4.0,5,No
TXN-0003540,2023-08-10,56227.0,Juguetes,76756.0,PSE,Sitio web,Android,Pereira,7.0,5,No
TXN-0007262,2024-02-17,11031.0,DEPORTES,119103.0,Tarjeta débito,App móvil,Android,Cartagena,7.0,5,No
TXN-0006466,,58719.0,Electrónica,1039002.0,Billetera digital,App móvil,iOS,CALI,6.0,5,No
TXN-0002275,,32444.0,Electrónica,23837.0,Tarjeta débito,App móvil,Android,Medellín,2.0,5,No
TXN-0000800,2023-08-05,26363.0,Alimentos,17871.0,Contraentrega,App móvil,Android,Bogotá,4.0,5,No
TXN-0003913,2023-10-08,54382.0,Hogar,364039.0,Billetera digital,App móvil,Android,Cartagena,5.0,5,No
TXN-0000740,2023-07-15,47325.0,Libros,63104.0,PSE,App móvil,Android,Bogotá,4.0,5,No
TXN-0003342,2023-07-08,15590.0,Moda,81480.0,Tarjeta crédito,Sitio web,Desktop,Bogotá,7.0,5,No
TXN-0005315,2023-12-14,41349.0,Deportes,145027.0,Contraentrega,Sitio web,iOS,Medellín,2.0,5,No
TXN-0005591,2024-11-28,51507.0,Electrónica,726604.0,PSE,Sitio web,Android,Cúcuta,6.0,5,No
TXN-0000383,2024-04-16,13308.0,Moda,145679.0,Contraentrega,App móvil,Android,Bogotá,5.0,5,No
TXN-0000629,,38868.0,Libros,54151.0,Tarjeta débito,App móvil,,Bogotá,2.0,5,Sí
TXN-0004386,2022-06-08,20554.0,Hogar,138832.0,Contraentrega,App móvil,Android,Bogotá,3.0,5,No
TXN-0000476,2022-07-23,27673.0,Juguetes,51432.0,Billetera digital,App móvil,Android,BUCARAMANGA,3.0,5,No
TXN-0000123,2022-06-14,29957.0,Libros,59805.0,Tarjeta crédito,Sitio web,iOS,Ibagué,4.0,5,No
TXN-0000303,2022-11-21,33434.0,Electrónica,557664.0,Tarjeta débito,Sitio web,iOS,Bogotá,7.0,5,No
TXN-0005352,2024-09-12,12524.0,Mascotas,93774.0,Tarjeta débito,App móvil,Desktop,Bogotá,6.0,5,No
TXN-0001791,2024-06-29,16986.0,Deportes,199118.0,Tarjeta débito,App móvil,Android,Bogotá,4.0,5,No
TXN-0007662,2022-11-29,41181.0,Deportes,251384.0,PSE,App móvil,Android,Pereira,5.0,5,Sí
TXN-0005546,2023-07-29,17212.0,Moda,91651.0,Contraentrega,Sitio web,iOS,Cali,6.0,5,No
,2023-02-17,59974.0,Moda,133862.0,PSE,Sitio web,Desktop,Manizales,5.0,5,No
TXN-0002796,2023-03-22,23139.0,Belleza,97970.0,Tarjeta débito,App móvil,Android,Bucaramanga,3.0,5,No
TXN-0002789,2022-03-22,36813.0,Belleza,67355.0,Tarjeta débito,App móvil,Android,Bogotá,1.0,5,No
TXN-0003269,2023-04-15,11905.0,Moda,17735.0,Tarjeta crédito,Sitio web,Android,Bogotá,5.0,5,No
TXN-0005140,2024-01-25,12270.0,Tecnología,572547.0,Tarjeta débito,App móvil,Desktop,Cali,3.0,5,No
TXN-0006862,2023-06-13,30423.0,Tecnología,1084599.0,Tarjeta crédito,Sitio web,Desktop,Pereira,3.0,5,No
TXN-0007008,2024-07-02,14196.0,Alimentos,39895.0,PSE,App móvil,Desktop,Ibagué,3.0,5,No
TXN-0000519,2024-04-10,38001.0,Electrónica,727861.0,Contraentrega,App móvil,iOS,Bogotá,3.0,5,No
TXN-0001732,2022-04-01,51397.0,Moda,127606.0,PSE,App móvil,Android,Medellín,6.0,5,No
TXN-0003389,2022-12-27,46491.0,MODA,106528.0,PSE,App móvil,Android,Medellín,3.0,5,No
TXN-0002862,2022-10-18,57019.0,Belleza,53259.0,PSE,Sitio web,iOS,Pereira,3.0,5,No
TXN-0007252,2024-11-26,47772.0,Hogar,27834.0,PSE,App móvil,Android,Medellín,3.0,5,No
TXN-0000637,2024-02-27,38377.0,HOGAR,193741.0,Tarjeta débito,App móvil,Desktop,Bogotá,4.0,5,No
TXN-0006220,2022-08-20,35809.0,Moda,163392.0,Billetera digital,App móvil,Android,Bucaramanga,3.0,5,No
TXN-0004963,2023-09-28,23110.0,Hogar,190077.0,Tarjeta débito,App móvil,Android,Bucaramanga,7.0,5,No
TXN-0002484,2022-09-17,21193.0,Belleza,111506.0,Contraentrega,App móvil,Android,Pereira,2.0,5,No
TXN-0005800,2023-11-17,42785.0,Belleza,100525.0,Tarjeta crédito,App móvil,Android,Bogotá,5.0,5,No
TXN-0006382,2024-04-24,40926.0,Alimentos,78657.0,PSE,App móvil,Desktop,Medellín,3.0,5,No
TXN-0005441,2022-12-16,20692.0,LIBROS,75852.0,Tarjeta crédito,App móvil,iOS,Medellín,4.0,5,No
TXN-0003293,2023-02-27,,BELLEZA,112044.0,Tarjeta crédito,App móvil,Android,Medellín,3.0,5,No
TXN-0003740,2024-06-27,21466.0,Mascotas,86561.0,PSE,App móvil,iOS,Cúcuta,4.0,5,No
TXN-0002121,2022-02-06,17026.0,Hogar,78350.0,Contraentrega,App móvil,iOS,Bogotá,3.0,5,No
TXN-0004157,2023-08-07,41671.0,Libros,52776.0,Contraentrega,Sitio web,Android,Medellín,5.0,5,No
TXN-0006886,2023-09-01,18461.0,Electrónica,1464294.0,Billetera digital,App móvil,Android,Cúcuta,5.0,5,No
TXN-0004848,2024-01-09,35907.0,Alimentos,45923.0,Tarjeta crédito,App móvil,iOS,Bogotá,5.0,5,Sí
TXN-0006588,2023-04-30,37545.0,Deportes,122640.0,PSE,App móvil,Android,Cali,4.0,5,No
TXN-0006444,2023-11-14,25164.0,Belleza,68767.0,Tarjeta crédito,App móvil,Desktop,Pereira,5.0,5,No
TXN-0001122,2022-01-17,54462.0,Deportes,149961.0,Tarjeta débito,Sitio web,Android,Bogotá,5.0,5,No
TXN-0006732,2024-02-17,20455.0,Mascotas,58443.0,Tarjeta débito,App móvil,Android,Bogotá,4.0,5,No
TXN-0000842,2022-08-29,40211.0,Juguetes,75944.0,Billetera digital,Sitio web,Android,Cali,1.0,5,No
TXN-0004010,2022-10-29,45851.0,Hogar,164338.0,Tarjeta crédito,App móvil,iOS,Bogotá,5.0,5,No
TXN-0007792,2023-12-03,13961.0,Belleza,99232.0,Contraentrega,App móvil,Android,Bogotá,3.0,5,Sí
TXN-0000731,2024-08-16,,Tecnología,755768.0,Tarjeta crédito,App móvil,Desktop,Bogotá,5.0,5,No
TXN-0006926,2022-05-26,,Belleza,84298.0,Tarjeta crédito,Sitio web,Android,BOGOTÁ,3.0,5,No
TXN-0004822,2023-11-09,15258.0,Electrónica,694636.0,PSE,App móvil,iOS,Bucaramanga,5.0,5,No
TXN-0003173,2024-03-07,22298.0,Electrónica,768727.0,Tarjeta débito,App móvil,Android,Pereira,6.0,5,No
TXN-0006050,2024-10-07,40946.0,Moda,133355.0,Tarjeta débito,Sitio web,Android,Bogotá,4.0,5,No
TXN-0007999,2023-07-19,20476.0,Hogar,115946.0,Tarjeta crédito,App móvil,Android,Cúcuta,6.0,5,No
TXN-0004760,2022-10-31,42006.0,Tecnología,901497.0,Tarjeta débito,App móvil,Android,Bogotá,4.0,5,No
TXN-0001721,,38918.0,MODA,165227.0,Tarjeta crédito,Sitio web,iOS,Medellín,3.0,5,No
TXN-0001990,2023-01-31,48568.0,Mascotas,50976.0,Billetera digital,Sitio web,Android,Bogotá,3.0,5,No
TXN-0006893,2023-12-01,10589.0,Juguetes,92921.0,Tarjeta débito,App móvil,iOS,PEREIRA,8.0,4,No
TXN-0006649,2023-03-11,58786.0,Electrónica,482576.0,Tarjeta crédito,Sitio web,Android,Bogotá,6.0,5,Sí
TXN-0005330,2023-05-04,13007.0,Moda,214374.0,PSE,Sitio web,Android,Bogotá,6.0,5,No
TXN-0004712,2024-01-09,27551.0,Alimentos,43110.0,Tarjeta crédito,App móvil,iOS,Cali,6.0,5,No
TXN-0007630,2022-01-08,22432.0,Hogar,151604.0,Tarjeta crédito,App móvil,Android,Bogotá,1.0,5,No
TXN-0006480,2022-06-30,22536.0,Libros,44465.0,Tarjeta crédito,Sitio web,Android,Cartagena,1.0,5,No
TXN-0000108,2024-05-14,30962.0,Moda,30162.0,Tarjeta crédito,App móvil,iOS,Bogotá,3.0,5,No
TXN-0002382,2023-12-20,21029.0,Alimentos,46655.0,Tarjeta crédito,App móvil,Android,Bogotá,7.0,5,No
TXN-0001968,2023-10-25,43889.0,Electrónica,310834.0,Tarjeta crédito,App móvil,Desktop,Ibagué,5.0,5,No
TXN-0005937,2023-08-10,19596.0,Belleza,116287.0,PSE,App móvil,Desktop,Cúcuta,6.0,5,No
TXN-0002436,2022-12-26,14014.0,Tecnología,1686066.0,Tarjeta crédito,Sitio web,Android,Cartagena,6.0,5,No
TXN-0000582,2022-12-27,59283.0,Deportes,51739.0,Billetera digital,Sitio web,Android,Bogotá,5.0,5,No
TXN-0007560,2024-06-15,23480.0,Tecnología,604749.0,Billetera digital,Sitio web,iOS,Cali,3.0,5,No
TXN-0002920,2023-09-19,24987.0,Deportes,260318.0,PSE,App móvil,Android,Bogotá,5.0,5,No
TXN-0006247,2024-04-04,41640.0,Tecnología,470626.0,Tarjeta crédito,Sitio web,iOS,Ibagué,4.0,5,No
TXN-0002742,2022-09-27,22356.0,Electrónica,568386.0,Tarjeta crédito,App móvil,Android,Barranquilla,4.0,5,No
TXN-0003816,2022-04-05,36911.0,Hogar,105861.0,Tarjeta débito,App móvil,Android,Cali,4.0,5,No
TXN-0002746,2023-02-05,19569.0,Moda,67187.0,Tarjeta crédito,App móvil,Desktop,Barranquilla,7.0,5,No
TXN-0003683,2023-02-22,28825.0,Electrónica,803695.0,Billetera digital,Sitio web,Desktop,Bucaramanga,5.0,5,No
TXN-0007649,2023-08-11,44387.0,Juguetes,69258.0,Tarjeta crédito,App móvil,iOS,Cali,4.0,5,No
TXN-0004630,2023-02-27,15247.0,Hogar,261075.0,PSE,App móvil,Android,Cali,7.0,5,No
TXN-0000619,2023-01-03,41346.0,Juguetes,99286.0,Tarjeta crédito,Sitio web,iOS,Medellín,4.0,5,No
TXN-0002261,2023-05-17,36468.0,Moda,97227.0,Tarjeta débito,App móvil,Android,Bogotá,8.0,5,No
TXN-0006288,2022-06-24,42616.0,Libros,28733.0,Tarjeta crédito,App móvil,Android,Bogotá,6.0,5,No
TXN-0001282,2024-02-01,28737.0,Alimentos,49759.0,Tarjeta crédito,Sitio web,iOS,Bogotá,6.0,5,No
TXN-0007854,2024-12-20,13858.0,Alimentos,36312.0,Contraentrega,App móvil,Android,Bogotá,1.0,5,No
TXN-0005300,2024-07-18,19054.0,TECNOLOGÍA,608860.0,Billetera digital,Sitio web,Android,Medellín,3.0,5,No
TXN-0000864,2023-09-20,17337.0,Alimentos,32527.0,Tarjeta crédito,Sitio web,Android,Bogotá,8.0,5,No
TXN-0006776,2024-02-24,54737.0,Tecnología,855301.0,Tarjeta débito,Sitio web,Android,Cali,3.0,5,No
TXN-0001315,2024-06-18,42071.0,MASCOTAS,85950.0,Tarjeta crédito,App móvil,Android,Bogotá,5.0,5,No
TXN-0005702,2023-01-18,39579.0,Moda,111634.0,Billetera digital,Sitio web,Desktop,CARTAGENA,2.0,5,No
TXN-0003870,2022-11-22,48546.0,Electrónica,865353.0,Contraentrega,App móvil,Android,Bogotá,5.0,5,No
TXN-0004355,2022-05-20,,Deportes,89062.0,Tarjeta débito,Sitio web,iOS,Medellín,1.0,5,No
TXN-0005189,2023-12-12,36674.0,Moda,76423.0,Tarjeta crédito,Sitio web,Android,Bogotá,5.0,5,No
TXN-0003177,2024-12-11,55028.0,Libros,61422.0,PSE,App móvil,Android,Pereira,4.0,5,No
TXN-0007045,2023-12-03,40047.0,BELLEZA,85540.0,Contraentrega,Sitio web,Android,Cartagena,6.0,5,Sí
TXN-0005586,2022-12-02,13100.0,Libros,76343.0,PSE,App móvil,Desktop,Barranquilla,5.0,5,No
TXN-0004420,2022-11-09,29676.0,Tecnología,516980.0,Tarjeta crédito,App móvil,iOS,Bucaramanga,3.0,5,No
TXN-0000470,2023-01-13,29910.0,Tecnología,779698.0,Tarjeta crédito,Sitio web,Android,Barranquilla,6.0,5,No
TXN-0004040,2024-11-02,49117.0,Alimentos,25698.0,Tarjeta crédito,App móvil,iOS,Bogotá,3.0,5,No
TXN-0002800,2023-06-25,40490.0,Juguetes,144366.0,Billetera digital,Sitio web,iOS,Cali,4.0,5,No
TXN-0001165,2024-03-25,28822.0,Deportes,145632.0,Contraentrega,Sitio web,Android,Cali,2.0,5,No
TXN-0005701,2024-08-17,52604.0,Mascotas,45410.0,Tarjeta crédito,App móvil,Android,Medellín,6.0,5,No
TXN-0004894,2022-01-11,30494.0,Moda,202339.0,Contraentrega,Sitio web,Android,Bogotá,3.0,5,No
TXN-0004422,2023-05-13,51752.0,Electrónica,806893.0,Tarjeta crédito,Sitio web,,Medellín,3.0,5,No
TXN-0003003,2024-10-21,38048.0,Hogar,68495.0,Tarjeta crédito,App móvil,Android,Pereira,7.0,5,No
TXN-0006114,2023-11-25,24328.0,Hogar,339013.0,Billetera digital,App móvil,iOS,Bucaramanga,5.0,5,No
TXN-0002522,2023-11-10,,Alimentos,45893.0,Tarjeta débito,App móvil,Android,Cali,5.0,5,No
,2024-01-09,24855.0,Moda,152897.0,Tarjeta crédito,Sitio web,iOS,Cali,3.0,5,No
TXN-0003900,2023-02-19,11696.0,Libros,45174.0,Billetera digital,App móvil,Desktop,Barranquilla,1.0,5,No
TXN-0006673,2023-12-14,10583.0,Hogar,140522.0,Tarjeta débito,App móvil,iOS,Bogotá,6.0,5,No
TXN-0003408,2023-02-03,18282.0,Alimentos,46501.0,Contraentrega,App móvil,Android,Bogotá,7.0,5,No
TXN-0000771,2024-07-08,,Juguetes,49987.0,Tarjeta crédito,App móvil,iOS,Bogotá,5.0,5,No
TXN-0007930,2022-10-03,45031.0,Hogar,281550.0,PSE,App móvil,iOS,Pereira,7.0,5,No
TXN-0002083,2022-04-28,46931.0,Moda,167229.0,PSE,App móvil,Desktop,Manizales,5.0,5,No
TXN-0001970,2024-11-07,25983.0,Hogar,279476.0,Tarjeta crédito,App móvil,Android,Bogotá,4.0,5,No
TXN-0005553,2023-09-22,52258.0,Electrónica,606728.0,PSE,App móvil,Android,Cali,5.0,5,No
TXN-0006068,2023-08-28,14037.0,Deportes,154182.0,Tarjeta crédito,App móvil,Android,Cúcuta,5.0,5,No
TXN-0004706,2024-12-30,45585.0,Belleza,59026.0,PSE,App móvil,iOS,PEREIRA,3.0,5,No
TXN-0000335,2023-07-28,55792.0,Alimentos,50119.0,Tarjeta crédito,App móvil,Android,Cali,4.0,5,No
TXN-0004099,2024-12-21,10013.0,Hogar,222926.0,Contraentrega,Sitio web,Android,Medellín,6.0,5,No
TXN-0001649,2023-08-09,18693.0,Alimentos,68569.0,Tarjeta débito,Sitio web,Desktop,Cúcuta,4.0,5,No
TXN-0006647,2022-10-03,35700.0,Electrónica,873745.0,Contraentrega,App móvil,Android,Bogotá,5.0,5,No
TXN-0003542,2022-10-10,42345.0,Moda,179193.0,Tarjeta crédito,App móvil,Android,Bucaramanga,3.0,5,No
TXN-0005882,2024-01-03,32419.0,Deportes,230256.0,PSE,App móvil,Android,Barranquilla,5.0,5,No
TXN-0005914,,52838.0,Electrónica,564253.0,Tarjeta débito,App móvil,iOS,Cartagena,3.0,5,No
TXN-0001327,2024-01-21,28625.0,Hogar,130451.0,Tarjeta débito,App móvil,Desktop,Bogotá,8.0,5,No
TXN-0003618,2022-01-26,40704.0,MASCOTAS,40422.0,Tarjeta crédito,App móvil,iOS,Bogotá,3.0,5,No
TXN-0007861,2024-06-07,41259.0,Alimentos,15836.0,Tarjeta crédito,App móvil,Android,Medellín,5.0,5,No
TXN-0004021,2023-10-15,47369.0,Electrónica,372099.0,PSE,App móvil,Android,Bogotá,7.0,5,No
TXN-0001408,2022-02-06,48663.0,Libros,35804.0,Contraentrega,App móvil,Desktop,Ibagué,2.0,5,No
TXN-0003917,2023-01-20,23468.0,Hogar,182512.0,Tarjeta crédito,App móvil,Android,Cartagena,6.0,5,No
TXN-0006393,2022-12-18,50484.0,Hogar,190019.0,Tarjeta débito,Sitio web,Android,Ibagué,3.0,5,No
TXN-0002311,2022-12-22,55524.0,Hogar,227185.0,PSE,App móvil,iOS,Bogotá,6.0,5,No
TXN-0001243,2024-05-30,31988.0,Juguetes,129371.0,PSE,App móvil,Android,BARRANQUILLA,4.0,5,No
TXN-0000961,2022-05-29,27345.0,Tecnología,1228231.0,PSE,App móvil,Android,Barranquilla,5.0,5,No
TXN-0007979,2024-12-31,37375.0,Deportes,208153.0,Tarjeta crédito,App móvil,Desktop,Bucaramanga,4.0,5,No
TXN-0006477,2024-08-05,35716.0,Mascotas,98951.0,Billetera digital,Sitio web,Android,Medellín,8.0,5,No
TXN-0006794,2024-01-07,23470.0,Electrónica,606294.0,Tarjeta débito,Sitio web,Android,Bogotá,3.0,5,No
,2022-04-28,41150.0,Mascotas,118191.0,Tarjeta débito,App móvil,iOS,Manizales,5.0,5,No
TXN-0003357,2023-08-26,53146.0,Electrónica,778970.0,Contraentrega,Sitio web,iOS,Cúcuta,9.0,5,No
TXN-0002533,2023-07-13,55842.0,Libros,56691.0,Tarjeta crédito,App móvil,iOS,MANIZALES,4.0,5,No
TXN-0004278,2024-04-04,36071.0,Tecnología,962437.0,Tarjeta crédito,App móvil,Android,Manizales,3.0,5,No
TXN-0003405,2022-08-25,41768.0,Hogar,194227.0,Tarjeta crédito,Sitio web,iOS,Manizales,3.0,5,No
,2023-04-13,25143.0,Libros,37321.0,Tarjeta crédito,App móvil,iOS,Cali,3.0,5,No
TXN-0004440,2023-05-30,35736.0,Juguetes,113091.0,PSE,Sitio web,Android,Cúcuta,2.0,5,No
TXN-0001209,2022-11-10,33144.0,Moda,115708.0,Tarjeta débito,Sitio web,Android,Bogotá,7.0,5,No
TXN-0007076,2022-06-18,37971.0,Tecnología,750038.0,Tarjeta crédito,Sitio web,Android,Bogotá,4.0,5,Sí
TXN-0004500,2023-06-19,11438.0,Belleza,87427.0,Billetera digital,App móvil,Android,Bogotá,3.0,5,No
TXN-0003611,2023-04-04,17656.0,Moda,66350.0,PSE,Sitio web,iOS,Cúcuta,6.0,5,No
TXN-0002571,2022-12-26,22446.0,Juguetes,60577.0,Tarjeta crédito,App móvil,Android,Bogotá,2.0,5,No
TXN-0004946,2022-03-24,14598.0,Moda,174470.0,Tarjeta débito,Sitio web,iOS,Manizales,6.0,5,No
TXN-0003120,2023-07-20,47346.0,Hogar,22755.0,Tarjeta crédito,App móvil,iOS,Pereira,2.0,5,No
TXN-0003303,2024-12-31,54567.0,Moda,178596.0,Tarjeta crédito,App móvil,Android,Cúcuta,3.0,5,No
TXN-0000174,2023-01-24,20216.0,Alimentos,36549.0,Tarjeta crédito,Sitio web,Android,Bogotá,6.0,5,No
TXN-0005943,2023-03-29,50456.0,Moda,64907.0,Tarjeta crédito,App móvil,Android,Cartagena,8.0,4,No
TXN-0006889,2024-03-03,22074.0,Moda,65977.0,Tarjeta débito,App móvil,Desktop,Bogotá,6.0,5,No
TXN-0001877,2024-03-12,14087.0,Deportes,157628.0,Tarjeta crédito,Sitio web,iOS,Cali,3.0,5,No
TXN-0000185,2024-12-16,12604.0,Tecnología,1351806.0,Contraentrega,App móvil,Android,Ibagué,8.0,3,No
TXN-0001822,2024-07-06,49087.0,Hogar,337525.0,Billetera digital,App móvil,Android,Bogotá,4.0,5,No
TXN-0001523,,37551.0,Tecnología,1430746.0,Contraentrega,App móvil,Desktop,Bogotá,3.0,5,No
TXN-0002453,2024-11-23,34806.0,Libros,68201.0,PSE,Sitio web,Android,BARRANQUILLA,6.0,5,No
TXN-0001500,2023-08-18,10943.0,Alimentos,61852.0,Contraentrega,Sitio web,Desktop,Bogotá,4.0,5,No
TXN-0000236,2023-12-05,27382.0,Alimentos,58094.0,Tarjeta crédito,Sitio web,iOS,Bogotá,3.0,5,No
TXN-0002788,2024-12-18,39240.0,Libros,75877.0,Tarjeta débito,App móvil,Android,Bogotá,2.0,5,No
TXN-0004323,2022-04-08,12724.0,Deportes,104400.0,Contraentrega,App móvil,Android,Medellín,7.0,5,No
